,0,1,2,3,4,5,6
1583,Term1,2019-2022,OES,Expelled3,HQAP50,,Retake
1584,Term2,2019-2022,OES,Expelled3,HQAP85,,NoRetake
1585,Term3,2019-2022,OES,Expelled3,HQAP-50,,NoRetake
1586,Term1,2019-2022,OES,Expelled2,HQAP85,,NoRetake
1587,Term2,2019-2022,OES,Expelled2,HQAP50,,Retake
1588,Term1,2019-2022,OES,Expelled2,HQAP-50,,Retake
1589,Term2,2019-2022,OES,Expelled2,HQAP-50,,NoRetake
1590,Term1,2019-2022,OES,Expelled2,HQAP75,,NoRetake
1591,Term2,2019-2022,OES,Expelled2,HQAP-50,,NoRetake
1592,Term1,2019-2022,OES,Expelled1,HQAP-50,,NoRetake
1593,Term1,2019-2022,OES,Expelled2,HQAP-50,,Retake
1594,Term2,2019-2022,OES,Expelled2,HQAP-50,,NoRetake
1595,Term1,2019-2022,OES,Expelled2,HQAP50,,Retake
1596,Term2,2019-2022,OES,Expelled2,HQAP-50,,Retake
1597,Term1,2019-2022,OES,Expelled1,HQAP-50,,Retake
1598,Term1,2019-2022,OES,Expelled1,HQAP-50,,NoRetake
1599,Term1,2020-2023,OES,Expelled1,HQAP-50,,NoRetake
1600,Term1,2015-2018,OES,Expelled7,HQAP85,,NoRetake
1601,Term2,2015-2018,OES,Expelled7,HQAP50,,NoRetake
1602,Term3,2015-2018,OES,Expelled7,HQAP50,,NoRetake
1603,Term4,2015-2018,OES,Expelled7,HQAP85,,NoRetake
1604,Term5,2015-2018,OES,Expelled7,HQAP50,,NoRetake
1605,Term6,2015-2018,OES,Expelled7,HQAP-50,,Retake
1606,Term7,2015-2018,OES,Expelled7,HQAP-50,,Retake
1607,Term1,2015-2018,OES,Finished,HQAP85,FQW3,NoRetake
1608,Term2,2015-2018,OES,Finished,HQAP75,FQW3,NoRetake
1609,Term3,2015-2018,OES,Finished,HQAP100,FQW3,NoRetake
1610,Term4,2015-2018,OES,Finished,HQAP85,FQW3,NoRetake
1611,Term5,2015-2018,OES,Finished,HQAP-50,FQW3,Retake
1612,Term6,2015-2018,OES,Finished,HQAP50,FQW3,NoRetake
1613,Term8,2015-2018,OES,Finished,HQAP85,FQW3,NoRetake
1614,Term7,2015-2018,OES,Finished,HQAP50,FQW3,Retake
1615,Term1,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1616,Term2,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1617,Term3,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1618,Term4,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1619,Term5,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1620,Term6,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1621,Term8,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1622,Term7,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1623,Term1,2015-2018,OES,Finished,HQAP75,FQW3,NoRetake
1624,Term2,2015-2018,OES,Finished,HQAP50,FQW3,NoRetake
1625,Term3,2015-2018,OES,Finished,HQAP50,FQW3,NoRetake
1626,Term4,2015-2018,OES,Finished,HQAP75,FQW3,NoRetake
1627,Term5,2015-2018,OES,Finished,HQAP50,FQW3,NoRetake
1628,Term6,2015-2018,OES,Finished,HQAP-50,FQW3,Retake
1629,Term8,2015-2018,OES,Finished,HQAP50,FQW3,NoRetake
1630,Term7,2015-2018,OES,Finished,HQAP50,FQW3,Retake
1631,Term1,2015-2018,OES,Expelled5,HQAP75,,Retake
1632,Term2,2015-2018,OES,Expelled5,HQAP50,,Retake
1633,Term3,2015-2018,OES,Expelled5,HQAP50,,Retake
1634,Term4,2015-2018,OES,Expelled5,HQAP-50,,NoRetake
1635,Term5,2015-2018,OES,Expelled5,HQAP-50,,Retake
1636,Term1,2015-2018,OES,Finished,HQAP85,FQW5,Retake
1637,Term2,2015-2018,OES,Finished,HQAP50,FQW5,NoRetake
1638,Term3,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1639,Term4,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1640,Term5,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1641,Term6,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1642,Term8,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1643,Term7,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1644,Term1,2015-2018,HES,Finished,HQAP100,FQW5,NoRetake
1645,Term2,2015-2018,HES,Finished,HQAP85,FQW5,NoRetake
1646,Term3,2015-2018,HES,Finished,HQAP85,FQW5,NoRetake
1647,Term4,2015-2018,HES,Finished,HQAP75,FQW5,NoRetake
1648,Term5,2015-2018,HES,Finished,HQAP50,FQW5,NoRetake
1649,Term6,2015-2018,HES,Finished,HQAP50,FQW5,NoRetake
1650,Term8,2015-2018,HES,Finished,HQAP85,FQW5,NoRetake
1651,Term7,2015-2018,HES,Finished,HQAP50,FQW5,Retake
1652,Term1,2015-2018,HES,Finished,HQAP100,FQW5,NoRetake
1653,Term2,2015-2018,HES,Finished,HQAP50,FQW5,NoRetake
1654,Term3,2015-2018,HES,Finished,HQAP85,FQW5,NoRetake
1655,Term4,2015-2018,HES,Finished,HQAP85,FQW5,NoRetake
1656,Term5,2015-2018,HES,Finished,HQAP75,FQW5,NoRetake
1657,Term6,2015-2018,HES,Finished,HQAP85,FQW5,NoRetake
1658,Term8,2015-2018,HES,Finished,HQAP100,FQW5,NoRetake
1659,Term7,2015-2018,HES,Finished,HQAP85,FQW5,Retake
1660,Term1,2015-2018,OES,Finished,HQAP50,FQW5,Retake
1661,Term2,2015-2018,OES,Finished,HQAP50,FQW5,NoRetake
1662,Term3,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1663,Term4,2015-2018,OES,Finished,HQAP75,FQW5,NoRetake
1664,Term5,2015-2018,OES,Finished,HQAP50,FQW5,Retake
1665,Term6,2015-2018,OES,Finished,HQAP50,FQW5,Retake
1666,Term8,2015-2018,OES,Finished,HQAP50,FQW5,NoRetake
1667,Term7,2015-2018,OES,Finished,HQAP50,FQW5,Retake
1668,Term1,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1669,Term2,2015-2018,OES,Finished,HQAP50,FQW5,NoRetake
1670,Term3,2015-2018,OES,Finished,HQAP50,FQW5,NoRetake
1671,Term4,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1672,Term5,2015-2018,OES,Finished,HQAP50,FQW5,NoRetake
1673,Term6,2015-2018,OES,Finished,HQAP50,FQW5,Retake
1674,Term8,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1675,Term7,2015-2018,OES,Finished,HQAP85,FQW5,Retake
1676,Term1,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1677,Term2,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1678,Term3,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1679,Term4,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1680,Term5,2015-2018,OES,Finished,HQAP75,FQW5,NoRetake
1681,Term6,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1682,Term8,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1683,Term7,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1684,Term1,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1685,Term2,2015-2018,OES,Finished,HQAP75,FQW5,Retake
1686,Term3,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1687,Term4,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1688,Term5,2015-2018,OES,Finished,HQAP75,FQW5,NoRetake
1689,Term6,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1690,Term8,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1691,Term7,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1692,Term1,2015-2018,OES,Finished,HQAP75,FQW5,NoRetake
1693,Term2,2015-2018,OES,Finished,HQAP50,FQW5,NoRetake
1694,Term3,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1695,Term4,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1696,Term5,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1697,Term6,2015-2018,OES,Finished,HQAP75,FQW5,NoRetake
1698,Term8,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1699,Term7,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1700,Term1,2015-2018,OES,Finished,HQAP75,FQW4,NoRetake
1701,Term2,2015-2018,OES,Finished,HQAP50,FQW4,Retake
1702,Term3,2015-2018,OES,Finished,HQAP-50,FQW4,Retake
1703,Term4,2015-2018,OES,Finished,HQAP-50,FQW4,Retake
1704,Term5,2015-2018,OES,Finished,HQAP-50,FQW4,NoRetake
1705,Term6,2015-2018,OES,Finished,HQAP75,FQW4,NoRetake
1706,Term8,2015-2018,OES,Finished,HQAP50,FQW4,NoRetake
1707,Term7,2015-2018,OES,Finished,HQAP50,FQW4,Retake
1708,Term1,2015-2018,OES,Expelled4,HQAP50,,Retake
1709,Term2,2015-2018,OES,Expelled4,HQAP-50,,Retake
1710,Term3,2015-2018,OES,Expelled4,HQAP-50,,Retake
1711,Term4,2015-2018,OES,Expelled4,HQAP-50,,NoRetake
1712,Term1,2015-2018,OES,Finished,HQAP75,FQW3,NoRetake
1713,Term2,2015-2018,OES,Finished,HQAP50,FQW3,NoRetake
1714,Term3,2015-2018,OES,Finished,HQAP50,FQW3,NoRetake
1715,Term4,2015-2018,OES,Finished,HQAP85,FQW3,NoRetake
1716,Term5,2015-2018,OES,Finished,HQAP50,FQW3,Retake
1717,Term6,2015-2018,OES,Finished,HQAP50,FQW3,Retake
1718,Term8,2015-2018,OES,Finished,HQAP50,FQW3,NoRetake
1719,Term7,2015-2018,OES,Finished,HQAP50,FQW3,Retake
1720,Term1,2015-2018,OES,Expelled3,HQAP50,,Retake
1721,Term2,2015-2018,OES,Expelled3,HQAP-50,,NoRetake
1722,Term3,2015-2018,OES,Expelled3,HQAP-50,,NoRetake
1723,Term1,2015-2018,OES,Finished,HQAP75,FQW5,NoRetake
1724,Term2,2015-2018,OES,Finished,HQAP50,FQW5,NoRetake
1725,Term3,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1726,Term4,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1727,Term5,2015-2018,OES,Finished,HQAP85,FQW5,NoRetake
1728,Term6,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1729,Term8,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1730,Term7,2015-2018,OES,Finished,HQAP100,FQW5,NoRetake
1731,Term1,2015-2018,OES,Expelled4,HQAP50,,Retake
1732,Term2,2015-2018,OES,Expelled4,HQAP-50,,Retake
1733,Term3,2015-2018,OES,Expelled4,HQAP-50,,Retake
1734,Term4,2015-2018,OES,Expelled4,HQAP-50,,NoRetake
1735,Term1,2016-2019,OES,Expelled5,HQAP50,,Retake
1736,Term2,2016-2019,OES,Expelled5,HQAP50,,Retake
1737,Term3,2016-2019,OES,Expelled5,HQAP-50,,Retake
1738,Term4,2016-2019,OES,Expelled5,HQAP-50,,Retake
1739,Term5,2016-2019,OES,Expelled5,HQAP-50,,NoRetake
1740,Term1,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1741,Term2,2016-2019,HES,Finished,HQAP75,FQW5,Retake
1742,Term3,2016-2019,HES,Finished,HQAP75,FQW5,NoRetake
1743,Term4,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1744,Term5,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1745,Term7,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1746,Term6,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1747,Term8,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1748,Term1,2016-2019,OES,Expelled5,HQAP75,,NoRetake
1749,Term2,2016-2019,OES,Expelled5,HQAP-50,,Retake
1750,Term3,2016-2019,OES,Expelled5,HQAP-50,,Retake
1751,Term4,2016-2019,OES,Expelled5,HQAP-50,,Retake
1752,Term5,2016-2019,OES,Expelled5,HQAP-50,,NoRetake
1753,Term1,2016-2019,OES,Expelled3,HQAP-50,,Retake
1754,Term2,2016-2019,OES,Expelled3,HQAP-50,,Retake
1755,Term3,2016-2019,OES,Expelled3,HQAP-50,,NoRetake
1756,Term1,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1757,Term2,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1758,Term3,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1759,Term4,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1760,Term5,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1761,Term7,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1762,Term6,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1763,Term8,2016-2019,OES,Finished,HQAP75,FQW5,NoRetake
1764,Term1,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1765,Term2,2016-2019,OES,Finished,HQAP75,FQW5,Retake
1766,Term3,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1767,Term4,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1768,Term5,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1769,Term7,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1770,Term6,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1771,Term8,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1772,Term1,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1773,Term2,2016-2019,OES,Finished,HQAP50,FQW5,NoRetake
1774,Term3,2016-2019,OES,Finished,HQAP75,FQW5,Retake
1775,Term4,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1776,Term5,2016-2019,OES,Finished,HQAP75,FQW5,Retake
1777,Term7,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1778,Term6,2016-2019,OES,Finished,HQAP75,FQW5,Retake
1779,Term8,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1780,Term1,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1781,Term2,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1782,Term3,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1783,Term4,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1784,Term5,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1785,Term7,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1786,Term6,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1787,Term8,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1788,Term1,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1789,Term2,2016-2019,OES,Finished,HQAP75,FQW5,NoRetake
1790,Term3,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1791,Term4,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1792,Term5,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1793,Term7,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1794,Term6,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1795,Term8,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1796,Term1,2016-2019,OES,Finished,HQAP100,FQW4,NoRetake
1797,Term2,2016-2019,OES,Finished,HQAP75,FQW4,Retake
1798,Term3,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1799,Term4,2016-2019,OES,Finished,HQAP85,FQW4,Retake
1800,Term5,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1801,Term7,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1802,Term6,2016-2019,OES,Finished,HQAP75,FQW4,Retake
1803,Term8,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1804,Term1,2016-2019,HES,Finished,HQAP75,FQW5,NoRetake
1805,Term2,2016-2019,HES,Finished,HQAP75,FQW5,NoRetake
1806,Term3,2016-2019,HES,Finished,HQAP50,FQW5,NoRetake
1807,Term4,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1808,Term5,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1809,Term7,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1810,Term6,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1811,Term8,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1812,Term1,2016-2019,OES,Finished,HQAP50,FQW4,NoRetake
1813,Term2,2016-2019,OES,Finished,HQAP50,FQW4,NoRetake
1814,Term3,2016-2019,OES,Finished,HQAP-50,FQW4,NoRetake
1815,Term4,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1816,Term5,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1817,Term7,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1818,Term6,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1819,Term8,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1820,Term1,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1821,Term2,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1822,Term3,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1823,Term4,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1824,Term5,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1825,Term7,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1826,Term6,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1827,Term8,2016-2019,OES,Finished,HQAP85,FQW5,Retake
1828,Term1,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1829,Term2,2016-2019,HES,Finished,HQAP75,FQW5,NoRetake
1830,Term3,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1831,Term4,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1832,Term5,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1833,Term7,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1834,Term6,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1835,Term8,2016-2019,HES,Finished,HQAP85,FQW5,Retake
1836,Term1,2016-2019,OES,Expelled6,HQAP75,,Retake
1837,Term2,2016-2019,OES,Expelled6,HQAP50,,Retake
1838,Term3,2016-2019,OES,Expelled6,HQAP50,,Retake
1839,Term4,2016-2019,OES,Expelled6,HQAP50,,Retake
1840,Term5,2016-2019,OES,Expelled6,HQAP-50,,Retake
1841,Term6,2016-2019,OES,Expelled6,HQAP-50,,Retake
1842,Term1,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1843,Term2,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1844,Term3,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1845,Term4,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1846,Term5,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1847,Term7,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1848,Term6,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1849,Term8,2016-2019,OES,Finished,HQAP50,FQW4,NoRetake
1850,Term1,2016-2019,HES,Finished,HQAP50,FQW4,NoRetake
1851,Term2,2016-2019,HES,Finished,HQAP50,FQW4,NoRetake
1852,Term3,2016-2019,HES,Finished,HQAP50,FQW4,Retake
1853,Term4,2016-2019,HES,Finished,HQAP85,FQW4,NoRetake
1854,Term5,2016-2019,HES,Finished,HQAP100,FQW4,NoRetake
1855,Term7,2016-2019,HES,Finished,HQAP75,FQW4,NoRetake
1856,Term6,2016-2019,HES,Finished,HQAP85,FQW4,NoRetake
1857,Term8,2016-2019,HES,Finished,HQAP75,FQW4,NoRetake
1858,Term1,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1859,Term2,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1860,Term3,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1861,Term4,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1862,Term5,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1863,Term7,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1864,Term6,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1865,Term8,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1866,Term1,2016-2019,HES,Finished,HQAP50,FQW5,NoRetake
1867,Term2,2016-2019,HES,Finished,HQAP-50,FQW5,Retake
1868,Term3,2016-2019,HES,Finished,HQAP-50,FQW5,Retake
1869,Term4,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1870,Term5,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1871,Term7,2016-2019,HES,Finished,HQAP-50,FQW5,Retake
1872,Term6,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1873,Term8,2016-2019,HES,Finished,HQAP50,FQW5,NoRetake
1874,Term1,2016-2019,OES,Expelled3,HQAP-50,,Retake
1875,Term2,2016-2019,OES,Expelled3,HQAP-50,,Retake
1876,Term3,2016-2019,OES,Expelled3,HQAP-50,,Retake
1877,Term1,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1878,Term2,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1879,Term3,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1880,Term4,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1881,Term5,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1882,Term7,2016-2019,OES,Finished,HQAP85,FQW5,Retake
1883,Term6,2016-2019,OES,Finished,HQAP85,FQW5,Retake
1884,Term8,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1885,Term1,2016-2019,HES,Expelled3,HQAP50,,Retake
1886,Term2,2016-2019,HES,Expelled3,HQAP-50,,Retake
1887,Term3,2016-2019,HES,Expelled3,HQAP-50,,Retake
1888,Term1,2016-2019,OES,Finished,HQAP75,FQW5,NoRetake
1889,Term2,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1890,Term3,2016-2019,OES,Finished,HQAP75,FQW5,NoRetake
1891,Term4,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1892,Term5,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1893,Term7,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1894,Term6,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1895,Term8,2016-2019,OES,Finished,HQAP85,FQW5,Retake
1896,Term1,2016-2019,OES,Expelled3,HQAP50,,NoRetake
1897,Term2,2016-2019,OES,Expelled3,HQAP-50,,Retake
1898,Term3,2016-2019,OES,Expelled3,HQAP-50,,Retake
1899,Term1,2016-2019,OES,Expelled7,HQAP85,,NoRetake
1900,Term2,2016-2019,OES,Expelled7,HQAP75,,NoRetake
1901,Term3,2016-2019,OES,Expelled7,HQAP100,,NoRetake
1902,Term4,2016-2019,OES,Expelled7,HQAP75,,NoRetake
1903,Term5,2016-2019,OES,Expelled7,HQAP75,,Retake
1904,Term6,2016-2019,OES,Expelled7,HQAP-50,,Retake
1905,Term7,2016-2019,OES,Expelled7,HQAP100,,NoRetake
1906,Term1,2016-2019,OES,Finished,HQAP50,FQW4,NoRetake
1907,Term2,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1908,Term3,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1909,Term4,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1910,Term5,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1911,Term7,2016-2019,OES,Finished,HQAP75,FQW4,Retake
1912,Term6,2016-2019,OES,Finished,HQAP85,FQW4,NoRetake
1913,Term8,2016-2019,OES,Finished,HQAP75,FQW4,NoRetake
1914,Term1,2016-2019,OES,Expelled2,HQAP-50,,Retake
1915,Term2,2016-2019,OES,Expelled2,HQAP-50,,Retake
1916,Term1,2016-2019,OES,Expelled2,HQAP50,,NoRetake
1917,Term2,2016-2019,OES,Expelled2,HQAP-50,,Retake
1918,Term1,2016-2019,OES,Expelled2,HQAP-50,,Retake
1919,Term2,2016-2019,OES,Expelled2,HQAP-50,,Retake
1920,Term1,2016-2019,OES,Finished,HQAP50,FQW5,NoRetake
1921,Term2,2016-2019,OES,Finished,HQAP50,FQW5,NoRetake
1922,Term3,2016-2019,OES,Finished,HQAP50,FQW5,NoRetake
1923,Term4,2016-2019,OES,Finished,HQAP75,FQW5,Retake
1924,Term5,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1925,Term7,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1926,Term6,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1927,Term8,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1928,Term1,2016-2019,OES,Expelled2,HQAP-50,,Retake
1929,Term2,2016-2019,OES,Expelled2,HQAP-50,,NoRetake
1930,Term1,2016-2019,HES,Expelled4,HQAP50,,Retake
1931,Term2,2016-2019,HES,Expelled4,HQAP-50,,Retake
1932,Term3,2016-2019,HES,Expelled4,HQAP-50,,Retake
1933,Term4,2016-2019,HES,Expelled4,HQAP-50,,Retake
1934,Term1,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1935,Term2,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1936,Term3,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1937,Term4,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1938,Term5,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1939,Term7,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1940,Term6,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1941,Term8,2016-2019,OES,Finished,HQAP50,FQW4,NoRetake
1942,Term1,2016-2019,OES,Expelled2,HQAP-50,,Retake
1943,Term2,2016-2019,OES,Expelled2,HQAP-50,,Retake
1944,Term1,2016-2019,OES,Expelled1,HQAP-50,,Retake
1945,Term1,2017-2020,OES,Expelled6,HQAP75,,Retake
1946,Term2,2017-2020,OES,Expelled6,HQAP50,,Retake
1947,Term3,2017-2020,OES,Expelled6,HQAP50,,Retake
1948,Term4,2017-2020,OES,Expelled6,HQAP-50,,Retake
1949,Term5,2017-2020,OES,Expelled6,HQAP-50,,Retake
1950,Term6,2017-2020,OES,Expelled6,HQAP-50,,NoRetake
1951,Term1,2017-2020,HES,Expelled4,HQAP50,,Retake
1952,Term2,2017-2020,HES,Expelled4,HQAP75,,Retake
1953,Term3,2017-2020,HES,Expelled4,HQAP50,,Retake
1954,Term4,2017-2020,HES,Expelled4,HQAP-50,,Retake
1955,Term1,2017-2020,OES,Expelled5,HQAP85,,NoRetake
1956,Term2,2017-2020,OES,Expelled5,HQAP50,,Retake
1957,Term3,2017-2020,OES,Expelled5,HQAP50,,Retake
1958,Term4,2017-2020,OES,Expelled5,HQAP-50,,Retake
1959,Term5,2017-2020,OES,Expelled5,HQAP-50,,Retake
1960,Term1,2017-2020,OES,Expelled4,HQAP-50,,Retake
1961,Term2,2017-2020,OES,Expelled4,HQAP-50,,Retake
1962,Term3,2017-2020,OES,Expelled4,HQAP-50,,Retake
1963,Term4,2017-2020,OES,Expelled4,HQAP-50,,Retake
1964,Term1,2017-2020,OES,Expelled2,HQAP85,,NoRetake
1965,Term2,2017-2020,OES,Expelled2,HQAP-50,,Retake
1966,Term1,2017-2020,OES,Expelled5,HQAP100,,NoRetake
1967,Term2,2017-2020,OES,Expelled5,HQAP50,,NoRetake
1968,Term3,2017-2020,OES,Expelled5,HQAP100,,NoRetake
1969,Term4,2017-2020,OES,Expelled5,HQAP75,,Retake
1970,Term5,2017-2020,OES,Expelled5,HQAP-50,,Retake
1971,Term1,2017-2020,HES,Expelled2,HQAP50,,Retake
1972,Term2,2017-2020,HES,Expelled2,HQAP-50,,NoRetake
1973,Term1,2017-2020,OES,Expelled4,HQAP50,,Retake
